20160112_174016;MEM2.1;CPU2;MEM2.2;-;T1;T2;T3;T4;V1;V2;V3;V4
63881785;3.377;6.197;3.254;0.000;31.1;31.1;31.1;31.1;12.48;12.41;12.42;0.00
63881795;3.389;6.236;3.226;0.000;31.1;31.1;31.1;31.1;12.48;12.41;12.42;0.00
63881805;3.381;6.248;3.269;0.000;31.1;31.1;31.1;31.1;12.48;12.41;12.42;0.00
63881815;3.421;6.322;3.230;0.000;31.1;31.1;31.1;31.1;12.48;12.41;12.42;0.00
63881825;3.397;6.263;3.230;0.000;31.1;31.1;31.1;31.1;12.48;12.41;12.42;0.00
63881835;3.381;6.283;3.234;0.000;31.1;31.1;31.1;31.1;12.48;12.41;12.42;0.00
63881845;3.416;6.258;3.211;0.000;31.1;31.1;31.1;31.1;12.52;12.46;12.45;0.00
63881855;3.404;6.254;3.226;0.000;31.1;31.1;31.1;31.1;12.52;12.46;12.45;0.00
63881865;3.416;6.231;3.250;0.000;31.1;31.1;31.1;31.1;12.52;12.46;12.45;0.00
63881875;3.389;6.243;3.242;0.000;31.1;31.1;31.1;31.1;12.52;12.46;12.45;0.00
63881885;3.396;6.223;3.238;0.000;31.1;31.1;31.1;31.1;12.52;12.46;12.45;0.00
63881895;3.404;6.258;3.281;0.000;31.1;31.1;31.1;31.1;12.52;12.46;12.45;0.00
63881905;3.393;6.243;3.238;0.000;31.1;31.1;31.1;31.1;12.52;12.46;12.45;0.00
63881915;3.400;6.286;3.211;0.000;31.1;31.1;31.1;31.1;12.52;12.46;12.45;0.00
63881925;3.408;6.340;3.250;0.000;31.1;31.1;31.1;31.1;12.52;12.46;12.45;0.00
63881935;3.412;6.395;3.223;0.000;31.1;31.1;31.1;31.1;12.52;12.46;12.45;0.00
63881945;3.390;6.261;3.231;0.000;31.1;31.1;31.1;31.1;12.51;12.42;12.41;0.00
63881955;3.405;6.265;3.231;0.000;31.1;31.1;31.1;31.1;12.51;12.42;12.41;0.00
63881965;3.398;6.241;3.243;0.000;31.1;31.1;31.1;31.1;12.51;12.42;12.41;0.00
63881975;3.402;6.253;3.239;0.000;31.1;31.1;31.1;31.1;12.51;12.42;12.41;0.00
63881985;3.398;6.234;3.224;0.000;31.1;31.1;31.1;31.1;12.51;12.42;12.41;0.00
63881995;3.413;6.195;3.200;0.000;31.1;31.1;31.1;31.1;12.51;12.42;12.41;0.00
63882005;3.405;6.183;3.227;0.000;31.1;31.1;31.1;31.1;12.51;12.42;12.41;0.00
63882015;3.405;6.202;3.231;0.000;31.1;31.1;31.1;31.1;12.51;12.42;12.41;0.00
63882025;3.394;6.226;3.196;0.000;31.1;31.1;31.1;31.1;12.51;12.42;12.41;0.00
63882035;3.405;6.230;3.224;0.000;31.1;31.1;31.1;31.1;12.51;12.42;12.41;0.00
63882045;3.385;6.331;3.233;0.000;31.1;31.1;31.1;31.1;12.48;12.45;12.43;0.00
63882055;3.401;6.265;3.225;0.000;31.1;31.1;31.1;31.1;12.48;12.45;12.43;0.00
63882065;3.393;6.284;3.241;0.000;31.1;31.1;31.1;31.1;12.48;12.45;12.43;0.00
63882075;3.397;6.257;3.213;0.000;31.1;31.1;31.1;31.1;12.48;12.45;12.43;0.00
63882085;3.385;6.257;3.217;0.000;31.1;31.1;31.1;31.1;12.48;12.45;12.43;0.00
63882095;3.399;6.243;3.264;0.000;31.1;31.1;31.1;31.1;12.53;12.46;12.46;0.00
63882105;3.419;6.227;3.210;0.000;31.1;31.1;31.1;31.1;12.53;12.46;12.46;0.00
63882115;3.395;6.219;3.221;0.000;31.1;31.1;31.1;31.1;12.53;12.46;12.46;0.00
63882125;3.403;6.207;3.241;0.000;31.1;31.1;31.1;31.1;12.53;12.46;12.46;0.00
63882135;3.403;6.203;3.198;0.000;31.1;31.1;31.1;31.1;12.53;12.46;12.46;0.00
63882145;3.395;6.301;3.253;0.000;31.1;31.1;31.1;31.1;12.53;12.46;12.46;0.00
63882155;3.415;6.270;3.245;0.000;31.1;31.1;31.1;31.1;12.53;12.46;12.46;0.00
63882165;3.399;6.317;3.245;0.000;31.1;31.1;31.1;31.1;12.53;12.46;12.46;0.00
63882175;3.384;6.278;3.249;0.000;31.1;31.1;31.1;31.1;12.53;12.46;12.46;0.00
63882185;3.411;6.372;3.241;0.000;31.1;31.1;31.1;31.1;12.53;12.46;12.46;0.00
63882195;3.402;6.248;3.261;0.000;31.1;31.1;31.1;31.1;12.54;12.47;12.49;0.00
63882205;3.410;6.291;3.241;0.000;31.1;31.1;31.1;31.1;12.54;12.47;12.49;0.00
63882215;3.406;6.224;3.237;0.000;31.1;31.1;31.1;31.1;12.54;12.47;12.49;0.00
63882225;3.422;6.228;3.257;0.000;31.1;31.1;31.1;31.1;12.54;12.47;12.49;0.00
63882235;3.398;6.232;3.280;0.000;31.1;31.1;31.1;31.1;12.54;12.47;12.49;0.00
63882245;3.398;6.216;3.257;0.000;31.1;31.1;31.1;31.1;12.54;12.47;12.49;0.00
63882255;3.406;6.252;3.253;0.000;31.1;31.1;31.1;31.1;12.54;12.47;12.49;0.00
63882265;3.414;6.295;3.229;0.000;31.1;31.1;31.1;31.1;12.54;12.47;12.49;0.00
63882275;3.398;6.350;3.261;0.000;31.1;31.1;31.1;31.1;12.54;12.47;12.49;0.00
63882285;3.406;6.279;3.233;0.000;31.1;31.1;31.1;31.1;12.54;12.47;12.49;0.00
63882295;3.385;6.360;3.218;0.000;31.1;31.1;31.1;31.1;12.48;12.43;12.42;0.00
63882305;3.401;6.223;3.242;0.000;31.1;31.1;31.1;31.1;12.48;12.43;12.42;0.00
63882315;3.381;6.254;3.250;0.000;31.1;31.1;31.1;31.1;12.48;12.43;12.42;0.00
63882325;3.397;6.208;3.230;0.000;31.1;31.1;31.1;31.1;12.48;12.43;12.42;0.00
63882335;3.389;6.239;3.207;0.000;31.1;31.1;31.1;31.1;12.48;12.43;12.42;0.00
63882345;3.366;6.208;3.203;0.000;31.1;31.1;31.1;31.1;12.48;12.43;12.42;0.00
63882355;3.397;6.200;3.230;0.000;31.1;31.1;31.1;31.1;12.48;12.43;12.42;0.00
63882365;3.381;6.196;3.246;0.000;31.1;31.1;31.1;31.1;12.48;12.43;12.42;0.00
63882375;3.397;6.250;3.215;0.000;31.1;31.1;31.1;31.1;12.48;12.43;12.42;0.00
63882385;3.377;6.235;3.246;0.000;31.1;31.1;31.1;31.1;12.48;12.43;12.42;0.00
63882395;3.407;6.314;3.242;0.000;31.1;31.1;31.1;31.1;12.53;12.47;12.48;0.00
63882405;3.395;6.307;3.246;0.000;31.1;31.1;31.1;31.1;12.53;12.47;12.48;0.00
63882415;3.399;6.326;3.278;0.000;31.1;31.1;31.1;31.1;12.53;12.47;12.48;0.00
63882425;3.384;6.228;3.242;0.000;31.1;31.1;31.1;31.1;12.53;12.47;12.48;0.00
63882435;3.380;6.267;3.242;0.000;31.1;31.1;31.1;31.1;12.53;12.47;12.48;0.00
63882445;3.415;6.213;3.278;0.000;31.1;31.1;31.1;31.1;12.53;12.47;12.48;0.00
63882455;3.399;6.263;3.266;0.000;31.1;31.1;31.1;31.1;12.53;12.47;12.48;0.00
63882465;3.395;6.213;3.227;0.000;31.1;31.1;31.1;31.1;12.53;12.47;12.48;0.00
63882475;3.399;6.228;3.227;0.000;31.1;31.1;31.1;31.1;12.53;12.47;12.48;0.00
63882485;3.395;6.209;3.258;0.000;31.1;31.1;31.1;31.1;12.53;12.47;12.48;0.00
63882495;3.411;6.234;3.233;0.000;31.1;31.1;31.1;31.1;12.53;12.45;12.49;0.00
63882505;3.403;6.308;3.241;0.000;31.1;31.1;31.1;31.1;12.53;12.45;12.49;0.00
63882515;3.395;6.288;3.233;0.000;31.1;31.1;31.1;31.1;12.53;12.45;12.49;0.00
63882525;3.407;6.308;3.241;0.000;31.1;31.1;31.1;31.1;12.53;12.45;12.49;0.00
63882535;3.407;6.269;3.233;0.000;31.1;31.1;31.1;31.1;12.53;12.45;12.49;0.00
63882545;3.407;6.304;3.284;0.000;31.1;31.1;31.1;31.1;12.53;12.45;12.49;0.00
63882555;3.403;6.234;3.241;0.000;31.1;31.1;31.1;31.1;12.53;12.45;12.49;0.00
63882565;3.407;6.222;3.237;0.000;31.1;31.1;31.1;31.1;12.53;12.45;12.49;0.00
63882575;3.407;6.206;3.257;0.000;31.1;31.1;31.1;31.1;12.53;12.45;12.49;0.00
63882585;3.399;6.218;3.225;0.000;31.1;31.1;31.1;31.1;12.53;12.45;12.49;0.00
63882595;3.413;6.189;3.229;0.000;31.1;31.1;31.1;31.1;12.55;12.47;12.46;0.00
63882605;3.425;6.248;3.241;0.000;31.1;31.1;31.1;31.1;12.55;12.47;12.46;0.00
63882615;3.409;6.275;3.237;0.000;31.1;31.1;31.1;31.1;12.55;12.47;12.46;0.00
63882625;3.373;6.283;3.245;0.000;31.1;31.1;31.1;31.1;12.55;12.47;12.46;0.00
63882635;3.393;6.279;3.249;0.000;31.1;31.1;31.1;31.1;12.55;12.47;12.46;0.00
63882645;3.398;6.248;3.251;0.000;31.1;31.1;31.1;31.1;12.51;12.44;12.44;0.00
63882655;3.409;6.244;3.232;0.000;31.1;31.1;31.1;31.1;12.51;12.44;12.44;0.00
63882665;3.386;6.295;3.216;0.000;31.1;31.1;31.1;31.1;12.51;12.44;12.44;0.00
63882675;3.398;6.224;3.224;0.000;31.1;31.1;31.1;31.1;12.51;12.44;12.44;0.00
63882685;3.374;6.221;3.267;0.000;31.1;31.1;31.1;31.1;12.51;12.44;12.44;0.00
63882695;3.409;6.189;3.220;0.000;31.1;31.1;31.1;31.1;12.51;12.44;12.44;0.00
63882705;3.394;6.224;3.220;0.000;31.1;31.1;31.1;31.1;12.51;12.44;12.44;0.00
63882715;3.378;6.232;3.243;0.000;31.1;31.1;31.1;31.1;12.51;12.44;12.44;0.00
63882725;3.394;6.248;3.236;0.000;31.1;31.1;31.1;31.1;12.51;12.44;12.44;0.00
63882735;3.405;6.287;3.228;0.000;31.1;31.1;31.1;31.1;12.51;12.44;12.44;0.00
63882745;3.411;6.261;3.212;0.000;31.1;31.1;31.1;31.1;12.53;12.45;12.44;0.00
63882755;3.415;6.308;3.247;0.000;31.1;31.1;31.1;31.1;12.53;12.45;12.44;0.00
63882765;3.403;6.269;3.236;0.000;31.1;31.1;31.1;31.1;12.53;12.45;12.44;0.00
63882775;3.407;6.265;3.259;0.000;31.1;31.1;31.1;31.1;12.53;12.45;12.44;0.00
63882785;3.403;6.230;3.232;0.000;31.1;31.1;31.1;31.1;12.53;12.45;12.44;0.00
63882795;3.387;6.288;3.236;0.000;31.1;31.1;31.1;31.1;12.53;12.45;12.44;0.00
63882805;3.399;6.214;3.224;0.000;31.1;31.1;31.1;31.1;12.53;12.45;12.44;0.00
63882815;3.407;6.218;3.228;0.000;31.1;31.1;31.1;31.1;12.53;12.45;12.44;0.00
63882825;3.407;6.183;3.239;0.000;31.1;31.1;31.1;31.1;12.53;12.45;12.44;0.00
63882835;3.415;6.237;3.228;0.000;31.1;31.1;31.1;31.1;12.53;12.45;12.44;0.00
63882845;3.400;6.232;3.255;0.000;31.1;31.1;31.1;31.1;12.49;12.44;12.47;0.00
63882855;3.396;6.252;3.263;0.000;31.1;31.1;31.1;31.1;12.49;12.44;12.47;0.00
63882865;3.384;6.252;3.240;0.000;31.1;31.1;31.1;31.1;12.49;12.44;12.47;0.00
63882875;3.376;6.330;3.263;0.000;31.1;31.1;31.1;31.1;12.49;12.44;12.47;0.00
63882885;3.372;6.279;3.220;0.000;31.1;31.1;31.1;31.1;12.49;12.44;12.47;0.00
63882895;3.392;6.252;3.224;0.000;31.1;31.1;31.1;31.1;12.49;12.44;12.47;0.00
63882905;3.388;6.221;3.244;0.000;31.1;31.1;31.1;31.1;12.49;12.44;12.47;0.00
63882915;3.392;6.252;3.224;0.000;31.1;31.1;31.1;31.1;12.49;12.44;12.47;0.00
63882925;3.396;6.213;3.224;0.000;31.1;31.1;31.1;31.1;12.49;12.44;12.47;0.00
63882935;3.376;6.213;3.208;0.000;31.1;31.1;31.1;31.1;12.49;12.44;12.47;0.00
63882945;3.387;6.200;3.231;0.000;31.1;31.1;31.1;31.1;12.50;12.43;12.41;0.00
63882955;3.407;6.219;3.251;0.000;31.1;31.1;31.1;31.1;12.50;12.43;12.41;0.00
63882965;3.395;6.301;3.220;0.000;31.1;31.1;31.1;31.1;12.50;12.43;12.41;0.00
63882975;3.399;6.266;3.227;0.000;31.1;31.1;31.1;31.1;12.50;12.43;12.41;0.00
63882985;3.395;6.305;3.224;0.000;31.1;31.1;31.1;31.1;12.50;12.43;12.41;0.00
63882995;3.363;6.254;3.200;0.000;31.1;31.1;31.1;31.1;12.50;12.43;12.41;0.00
63883005;3.403;6.270;3.216;0.000;31.1;31.1;31.1;31.1;12.50;12.43;12.41;0.00
63883015;3.407;6.250;3.224;0.000;31.1;31.1;31.1;31.1;12.50;12.43;12.41;0.00
63883025;3.387;6.258;3.216;0.000;31.1;31.1;31.1;31.1;12.50;12.43;12.41;0.00
63883035;3.399;6.200;3.224;0.000;31.1;31.1;31.1;31.1;12.50;12.43;12.41;0.00
63883045;3.402;6.274;3.258;0.000;31.1;31.1;31.1;31.1;12.51;12.43;12.48;0.00
63883055;3.402;6.180;3.219;0.000;31.1;31.1;31.1;31.1;12.51;12.43;12.48;0.00
63883065;3.405;6.223;3.219;0.000;31.1;31.1;31.1;31.1;12.51;12.43;12.48;0.00
63883075;3.386;6.231;3.262;0.000;31.1;31.1;31.1;31.1;12.51;12.43;12.48;0.00
63883085;3.390;6.262;3.250;0.000;31.1;31.1;31.1;31.1;12.51;12.43;12.48;0.00
63883095;3.409;6.325;3.250;0.000;31.1;31.1;31.1;31.1;12.51;12.43;12.48;0.00
63883105;3.394;6.368;3.223;0.000;31.1;31.1;31.1;31.1;12.51;12.43;12.48;0.00
63883115;3.394;6.250;3.235;0.000;31.1;31.1;31.1;31.1;12.51;12.43;12.48;0.00
63883125;3.409;6.274;3.246;0.000;31.1;31.1;31.1;31.1;12.51;12.43;12.48;0.00
63883135;3.405;6.223;3.238;0.000;31.1;31.1;31.1;31.1;12.51;12.43;12.48;0.00
63883145;3.394;6.217;3.216;0.000;31.1;31.1;31.1;31.1;12.54;12.44;12.41;0.00
63883155;3.398;6.213;3.224;0.000;31.1;31.1;31.1;31.1;12.54;12.44;12.41;0.00
63883165;3.414;6.236;3.247;0.000;31.1;31.1;31.1;31.1;12.54;12.44;12.41;0.00
63883175;3.394;6.189;3.208;0.000;31.1;31.1;31.1;31.1;12.54;12.44;12.41;0.00
63883185;3.402;6.217;3.243;0.000;31.1;31.1;31.1;31.1;12.54;12.44;12.41;0.00
63883195;3.407;6.280;3.215;0.000;31.1;31.1;31.1;31.1;12.50;12.45;12.42;0.00
63883205;3.391;6.273;3.238;0.000;31.1;31.1;31.1;31.1;12.50;12.45;12.42;0.00
63883215;3.403;6.347;3.226;0.000;31.1;31.1;31.1;31.1;12.50;12.45;12.42;0.00
63883225;3.399;6.304;3.215;0.000;31.1;31.1;31.1;31.1;12.50;12.45;12.42;0.00
63883235;3.375;6.280;3.226;0.000;31.1;31.1;31.1;31.1;12.50;12.45;12.42;0.00
63883245;3.399;6.234;3.230;0.000;31.1;31.1;31.1;31.1;12.50;12.45;12.42;0.00
63883255;3.391;6.269;3.207;0.000;31.1;31.1;31.1;31.1;12.50;12.45;12.42;0.00
63883265;3.387;6.198;3.222;0.000;31.1;31.1;31.1;31.1;12.50;12.45;12.42;0.00
63883275;3.387;6.218;3.215;0.000;31.1;31.1;31.1;31.1;12.50;12.45;12.42;0.00
63883285;3.387;6.226;3.203;0.000;31.1;31.1;31.1;31.1;12.50;12.45;12.42;0.00
63883295;3.408;6.274;3.224;0.000;31.1;31.1;31.1;31.1;12.56;12.49;12.47;0.00
63883305;3.408;6.242;3.244;0.000;31.1;31.1;31.1;31.1;12.56;12.49;12.47;0.00
63883315;3.416;6.293;3.251;0.000;31.1;31.1;31.1;31.1;12.56;12.49;12.47;0.00
63883325;3.412;6.282;3.251;0.000;31.1;31.1;31.1;31.1;12.56;12.49;12.47;0.00
63883335;3.408;6.333;3.236;0.000;31.1;31.1;31.1;31.1;12.56;12.49;12.47;0.00
63883345;3.392;6.274;3.240;0.000;31.1;31.1;31.1;31.1;12.56;12.49;12.47;0.00
63883355;3.420;6.309;3.244;0.000;31.1;31.1;31.1;31.1;12.56;12.49;12.47;0.00
63883365;3.420;6.266;3.236;0.000;31.1;31.1;31.1;31.1;12.56;12.49;12.47;0.00
63883375;3.412;6.282;3.228;0.000;31.1;31.1;31.1;31.1;12.56;12.49;12.47;0.00
63883385;3.404;6.274;3.251;0.000;31.1;31.1;31.1;31.1;12.56;12.49;12.47;0.00
63883395;3.382;6.234;3.225;0.000;31.1;31.1;31.1;31.1;12.51;12.45;12.46;0.00
63883405;3.405;6.202;3.245;0.000;31.1;31.1;31.1;31.1;12.51;12.45;12.46;0.00
63883415;3.409;6.210;3.249;0.000;31.1;31.1;31.1;31.1;12.51;12.45;12.46;0.00
63883425;3.398;6.253;3.264;0.000;31.1;31.1;31.1;31.1;12.51;12.45;12.46;0.00
63883435;3.386;6.269;3.237;0.000;31.1;31.1;31.1;31.1;12.51;12.45;12.46;0.00
63883445;3.398;6.327;3.249;0.000;31.1;31.1;31.1;31.1;12.51;12.45;12.46;0.00
63883455;3.398;6.304;3.241;0.000;31.1;31.1;31.1;31.1;12.51;12.45;12.46;0.00
63883465;3.382;6.327;3.249;0.000;31.1;31.1;31.1;31.1;12.51;12.45;12.46;0.00
63883475;3.390;6.273;3.229;0.000;31.1;31.1;31.1;31.1;12.51;12.45;12.46;0.00
63883485;3.413;6.265;3.225;0.000;31.1;31.1;31.1;31.1;12.51;12.45;12.46;0.00
63883495;3.394;6.244;3.229;0.000;31.1;31.1;31.1;31.1;12.54;12.47;12.46;0.00
63883505;3.406;6.279;3.214;0.000;31.1;31.1;31.1;31.1;12.54;12.47;12.46;0.00
63883515;3.410;6.232;3.241;0.000;31.1;31.1;31.1;31.1;12.54;12.47;12.46;0.00
63883525;3.418;6.232;3.225;0.000;31.1;31.1;31.1;31.1;12.54;12.47;12.46;0.00
63883535;3.402;6.224;3.221;0.000;31.1;31.1;31.1;31.1;12.54;12.47;12.46;0.00
63883545;3.426;6.291;3.217;0.000;31.1;31.1;31.1;31.1;12.54;12.47;12.46;0.00
63883555;3.406;6.244;3.229;0.000;31.1;31.1;31.1;31.1;12.54;12.47;12.46;0.00
63883565;3.430;6.365;3.233;0.000;31.1;31.1;31.1;31.1;12.54;12.47;12.46;0.00
63883575;3.410;6.275;3.233;0.000;31.1;31.1;31.1;31.1;12.54;12.47;12.46;0.00
63883585;3.394;6.322;3.257;0.000;31.1;31.1;31.1;31.1;12.54;12.47;12.46;0.00
63883595;3.394;6.224;3.253;0.000;31.1;31.1;31.1;31.1;12.47;12.44;12.46;0.00
63883605;3.382;6.252;3.253;0.000;31.1;31.1;31.1;31.1;12.47;12.44;12.46;0.00
63883615;3.379;6.236;3.268;0.000;31.1;31.1;31.1;31.1;12.47;12.44;12.46;0.00
63883625;3.382;6.240;3.229;0.000;31.1;31.1;31.1;31.1;12.47;12.44;12.46;0.00
63883635;3.414;6.181;3.225;0.000;31.1;31.1;31.1;31.1;12.47;12.44;12.46;0.00
63883645;3.386;6.209;3.237;0.000;31.1;31.1;31.1;31.1;12.47;12.44;12.46;0.00
63883655;3.386;6.236;3.245;0.000;31.1;31.1;31.1;31.1;12.47;12.44;12.46;0.00
63883665;3.394;6.271;3.229;0.000;31.1;31.1;31.1;31.1;12.47;12.44;12.46;0.00
63883675;3.375;6.303;3.225;0.000;31.1;31.1;31.1;31.1;12.47;12.44;12.46;0.00
63883685;3.386;6.291;3.233;0.000;31.1;31.1;31.1;31.1;12.47;12.44;12.46;0.00
63883695;3.398;6.319;3.253;0.000;31.1;31.1;31.1;31.1;12.54;12.45;12.46;0.00
63883705;3.410;6.241;3.237;0.000;31.1;31.1;31.1;31.1;12.54;12.45;12.46;0.00
63883715;3.398;6.249;3.241;0.000;31.1;31.1;31.1;31.1;12.54;12.45;12.46;0.00
63883725;3.410;6.218;3.253;0.000;31.1;31.1;31.1;31.1;12.54;12.45;12.46;0.00
63883735;3.414;6.249;3.257;0.000;31.1;31.1;31.1;31.1;12.54;12.45;12.46;0.00
63883745;3.399;6.198;3.253;0.000;31.1;31.1;31.1;31.1;12.53;12.45;12.46;0.00
63883755;3.407;6.194;3.225;0.000;31.1;31.1;31.1;31.1;12.53;12.45;12.46;0.00
63883765;3.415;6.183;3.229;0.000;31.1;31.1;31.1;31.1;12.53;12.45;12.46;0.00
63883775;3.399;6.249;3.257;0.000;31.1;31.1;31.1;31.1;12.53;12.45;12.46;0.00
63883785;3.391;6.230;3.241;0.000;31.1;31.1;31.1;31.1;12.53;12.45;12.46;0.00
63883795;3.431;6.261;3.221;0.000;31.1;31.1;31.1;31.1;12.53;12.45;12.46;0.00
63883805;3.403;6.261;3.233;0.000;31.1;31.1;31.1;31.1;12.53;12.45;12.46;0.00
63883815;3.407;6.280;3.237;0.000;31.1;31.1;31.1;31.1;12.53;12.45;12.46;0.00
63883825;3.399;6.222;3.233;0.000;31.1;31.1;31.1;31.1;12.53;12.45;12.46;0.00
63883835;3.403;6.280;3.225;0.000;31.1;31.1;31.1;31.1;12.53;12.45;12.46;0.00
63883845;3.400;6.210;3.234;0.000;31.1;31.1;31.1;31.1;12.52;12.45;12.45;0.00
63883855;3.404;6.222;3.250;0.000;31.1;31.1;31.1;31.1;12.52;12.45;12.45;0.00
63883865;3.400;6.183;3.234;0.000;31.1;31.1;31.1;31.1;12.52;12.45;12.45;0.00
63883875;3.389;6.218;3.207;0.000;31.1;31.1;31.1;31.1;12.52;12.45;12.45;0.00
63883885;3.400;6.191;3.258;0.000;31.1;31.1;31.1;31.1;12.52;12.45;12.45;0.00
63883895;3.412;6.245;3.211;0.000;31.1;31.1;31.1;31.1;12.52;12.45;12.45;0.00
63883905;3.400;6.280;3.238;0.000;31.1;31.1;31.1;31.1;12.52;12.45;12.45;0.00
63883915;3.408;6.280;3.223;0.000;31.1;31.1;31.1;31.1;12.52;12.45;12.45;0.00
63883925;3.408;6.269;3.215;0.000;31.1;31.1;31.1;31.1;12.52;12.45;12.45;0.00
63883935;3.396;6.261;3.211;0.000;31.1;31.1;31.1;31.1;12.52;12.45;12.45;0.00
63883945;3.402;6.271;3.240;0.000;31.1;31.1;31.1;31.1;12.51;12.47;12.47;0.00
63883955;3.398;6.228;3.232;0.000;31.1;31.1;31.1;31.1;12.51;12.47;12.47;0.00
63883965;3.394;6.220;3.251;0.000;31.1;31.1;31.1;31.1;12.51;12.47;12.47;0.00
63883975;3.402;6.216;3.232;0.000;31.1;31.1;31.1;31.1;12.51;12.47;12.47;0.00
63883985;3.413;6.240;3.240;0.000;31.1;31.1;31.1;31.1;12.51;12.47;12.47;0.00
63883995;3.390;6.166;3.263;0.000;31.1;31.1;31.1;31.1;12.51;12.47;12.47;0.00
63884005;3.390;6.248;3.224;0.000;31.1;31.1;31.1;31.1;12.51;12.47;12.47;0.00
63884015;3.390;6.287;3.263;0.000;31.1;31.1;31.1;31.1;12.51;12.47;12.47;0.00
63884025;3.409;6.389;3.220;0.000;31.1;31.1;31.1;31.1;12.51;12.47;12.47;0.00
63884035;3.398;6.291;3.232;0.000;31.1;31.1;31.1;31.1;12.51;12.47;12.47;0.00
63884045;3.403;6.228;3.213;0.000;31.1;31.1;31.1;31.1;12.53;12.44;12.43;0.00
63884055;3.407;6.236;3.213;0.000;31.1;31.1;31.1;31.1;12.53;12.44;12.43;0.00
63884065;3.399;6.252;3.213;0.000;31.1;31.1;31.1;31.1;12.53;12.44;12.43;0.00
63884075;3.423;6.209;3.217;0.000;31.1;31.1;31.1;31.1;12.53;12.44;12.43;0.00
63884085;3.423;6.232;3.245;0.000;31.1;31.1;31.1;31.1;12.53;12.44;12.43;0.00
63884095;3.399;6.181;3.252;0.000;31.1;31.1;31.1;31.1;12.53;12.44;12.43;0.00
63884105;3.395;6.181;3.229;0.000;31.1;31.1;31.1;31.1;12.53;12.44;12.43;0.00
63884115;3.407;6.181;3.252;0.000;31.1;31.1;31.1;31.1;12.53;12.44;12.43;0.00
63884125;3.403;6.197;3.225;0.000;31.1;31.1;31.1;31.1;12.53;12.44;12.43;0.00
63884135;3.415;6.283;3.213;0.000;31.1;31.1;31.1;31.1;12.53;12.44;12.43;0.00
63884145;3.395;6.266;3.272;0.000;31.1;31.1;31.1;31.1;12.50;12.43;12.46;0.00
63884155;3.383;6.286;3.237;0.000;31.1;31.1;31.1;31.1;12.50;12.43;12.46;0.00
63884165;3.391;6.266;3.253;0.000;31.1;31.1;31.1;31.1;12.50;12.43;12.46;0.00
63884175;3.403;6.243;3.241;0.000;31.1;31.1;31.1;31.1;12.50;12.43;12.46;0.00
63884185;3.395;6.223;3.241;0.000;31.1;31.1;31.1;31.1;12.50;12.43;12.46;0.00
63884195;3.407;6.321;3.245;0.000;31.1;31.1;31.1;31.1;12.50;12.43;12.46;0.00
63884205;3.395;6.204;3.245;0.000;31.1;31.1;31.1;31.1;12.50;12.43;12.46;0.00
63884215;3.407;6.184;3.237;0.000;31.1;31.1;31.1;31.1;12.50;12.43;12.46;0.00
63884225;3.379;6.176;3.260;0.000;31.1;31.1;31.1;31.1;12.50;12.43;12.46;0.00
63884235;3.379;6.196;3.229;0.000;31.1;31.1;31.1;31.1;12.50;12.43;12.46;0.00
63884245;3.382;6.231;3.237;0.000;31.1;31.1;31.1;31.1;12.54;12.46;12.46;0.00
63884255;3.418;6.286;3.245;0.000;31.1;31.1;31.1;31.1;12.54;12.46;12.46;0.00
63884265;3.418;6.262;3.217;0.000;31.1;31.1;31.1;31.1;12.54;12.46;12.46;0.00
63884275;3.410;6.297;3.229;0.000;31.1;31.1;31.1;31.1;12.54;12.46;12.46;0.00
63884285;3.386;6.262;3.225;0.000;31.1;31.1;31.1;31.1;12.54;12.46;12.46;0.00
63884295;3.396;6.213;3.225;0.000;31.1;31.1;31.1;31.1;12.49;12.41;12.40;0.00
63884305;3.388;6.213;3.229;0.000;31.1;31.1;31.1;31.1;12.49;12.41;12.40;0.00
63884315;3.384;6.224;3.256;0.000;31.1;31.1;31.1;31.1;12.49;12.41;12.40;0.00
63884325;3.408;6.170;3.221;0.000;31.1;31.1;31.1;31.1;12.49;12.41;12.40;0.00
63884335;3.388;6.197;3.217;0.000;31.1;31.1;31.1;31.1;12.49;12.41;12.40;0.00
63884345;3.380;6.189;3.217;0.000;31.1;31.1;31.1;31.1;12.49;12.41;12.40;0.00
63884355;3.396;6.209;3.221;0.000;31.1;31.1;31.1;31.1;12.49;12.41;12.40;0.00
63884365;3.392;6.279;3.217;0.000;31.1;31.1;31.1;31.1;12.49;12.41;12.40;0.00
63884375;3.392;6.248;3.197;0.000;31.1;31.1;31.1;31.1;12.49;12.41;12.40;0.00
63884385;3.388;6.298;3.236;0.000;31.1;31.1;31.1;31.1;12.49;12.41;12.40;0.00
63884395;3.424;6.232;3.228;0.000;31.1;31.1;31.1;31.1;12.52;12.47;12.47;0.00
63884405;3.400;6.299;3.240;0.000;31.1;31.1;31.1;31.1;12.52;12.47;12.47;0.00
63884415;3.404;6.244;3.259;0.000;31.1;31.1;31.1;31.1;12.52;12.47;12.47;0.00
63884425;3.428;6.271;3.255;0.000;31.1;31.1;31.1;31.1;12.52;12.47;12.47;0.00
63884435;3.400;6.224;3.232;0.000;31.1;31.1;31.1;31.1;12.52;12.47;12.47;0.00
63884445;3.408;6.279;3.251;0.000;31.1;31.1;31.1;31.1;12.52;12.47;12.47;0.00
63884455;3.393;6.209;3.240;0.000;31.1;31.1;31.1;31.1;12.52;12.47;12.47;0.00
